-4.210000,0.002819,0.001167,0.000782,0.000419,0.000042,0.000011,0.000006,0.000002,0.997081,0.998876,0.999182,0.999547,
-4.220000,0.002814,0.001165,0.000781,0.000418,0.000042,0.000011,0.000006,0.000002,0.997069,0.998868,0.999179,0.999540,
-4.230000,0.002809,0.001163,0.000780,0.000418,0.000042,0.000011,0.000006,0.000003,0.997056,0.998860,0.999176,0.999532,
-4.240000,0.002805,0.001162,0.000779,0.000417,0.000042,0.000011,0.000006,0.000003,0.997044,0.998852,0.999173,0.999524,
-4.250000,0.002800,0.001160,0.000778,0.000417,0.000042,0.000011,0.000006,0.000003,0.997032,0.998844,0.999169,0.999517,
-4.260000,0.002795,0.001158,0.000777,0.000416,0.000042,0.000011,0.000006,0.000003,0.997019,0.998836,0.999166,0.999509,
-4.270000,0.002790,0.001157,0.000776,0.000416,0.000042,0.000011,0.000006,0.000003,0.997006,0.998828,0.999162,0.999501,
-4.280000,0.002785,0.001155,0.000775,0.000415,0.000042,0.000011,0.000006,0.000003,0.996993,0.998819,0.999158,0.999492,
-4.290000,0.002780,0.001153,0.000774,0.000415,0.000042,0.000011,0.000006,0.000003,0.996981,0.998811,0.999155,0.999484,
-4.300000,0.002775,0.001152,0.000773,0.000414,0.000042,0.000011,0.000006,0.000003,0.996967,0.998803,0.999151,0.999476,
-4.310000,0.002770,0.001150,0.000772,0.000414,0.000042,0.000011,0.000006,0.000003,0.996954,0.998794,0.999147,0.999468,
-4.320000,0.002766,0.001149,0.000771,0.000413,0.000042,0.000011,0.000006,0.000003,0.996941,0.998786,0.999143,0.999459,
-4.330000,0.002761,0.001147,0.000770,0.000413,0.000043,0.000011,0.000006,0.000003,0.996928,0.998777,0.999139,0.999451,
-4.340000,0.002756,0.001145,0.000769,0.000412,0.000043,0.000011,0.000006,0.000003,0.996914,0.998768,0.999135,0.999442,
-4.350000,0.002751,0.001144,0.000768,0.000412,0.000043,0.000011,0.000006,0.000003,0.996900,0.998760,0.999131,0.999433,
-4.360000,0.002746,0.001142,0.000767,0.000411,0.000043,0.000011,0.000006,0.000003,0.996887,0.998751,0.999126,0.999424,
-4.370000,0.002742,0.001141,0.000766,0.000411,0.000043,0.000011,0.000006,0.000003,0.996873,0.998742,0.999122,0.999416,
-4.380000,0.002737,0.001139,0.000765,0.000410,0.000043,0.000011,0.000006,0.000003,0.996859,0.998733,0.999118,0.999407,
-4.390000,0.002732,0.001138,0.000764,0.000410,0.000043,0.000011,0.000006,0.000003,0.996845,0.998724,0.999113,0.999398,
-4.400000,0.002728,0.001136,0.000763,0.000409,0.000043,0.000011,0.000006,0.000003,0.996831,0.998715,0.999109,0.999388,
-4.410000,0.002723,0.001134,0.000762,0.000409,0.000043,0.000011,0.000006,0.000003,0.996817,0.998706,0.999104,0.999379,
-4.420000,0.002718,0.001133,0.000761,0.000408,0.000043,0.000011,0.000006,0.000003,0.996802,0.998697,0.999099,0.999370,
-4.430000,0.002714,0.001131,0.000760,0.000408,0.000043,0.000011,0.000006,0.000003,0.996788,0.998688,0.999095,0.999361,
-4.440000,0.002709,0.001130,0.000760,0.000407,0.000043,0.000011,0.000006,0.000003,0.996773,0.998679,0.999090,0.999351,
-4.450000,0.002705,0.001128,0.000759,0.000407,0.000043,0.000011,0.000006,0.000003,0.996759,0.998670,0.999085,0.999342,
-4.460000,0.002700,0.001127,0.000758,0.000406,0.000043,0.000011,0.000006,0.000003,0.996744,0.998660,0.999080,0.999332,
-4.470000,0.002695,0.001125,0.000757,0.000406,0.000043,0.000011,0.000006,0.000003,0.996729,0.998651,0.999075,0.999322,
-4.480000,0.002691,0.001124,0.000756,0.000405,0.000043,0.000011,0.000006,0.000003,0.996715,0.998642,0.999070,0.999313,
-4.490000,0.002686,0.001122,0.000755,0.000405,0.000043,0.000012,0.000006,0.000003,0.996700,0.998632,0.999065,0.999303,
-4.500000,0.002682,0.001120,0.000754,0.000404,0.000043,0.000012,0.000006,0.000003,0.996685,0.998623,0.999060,0.999293,
